CODE,STATION,STATE,TempMin,TempMax,DOMin,DOMax,PHMin,PHMax,CONMin,CONMax,BODMin,BODMax,NMin,NMax,FCMin,FCMax,TCMin,TCMax,Year,TempMean,DOMean,PHMean,CONMean,BODMean,NMean,FCMean,TCMean
1147,"GANGA AT DALMAU (RAI BAREILLY), U.P.",UTTAR PRADESH,18.0,25.0,7.2,9.0,7.8,8.1,201,269,3.7,4.5,0.8,0.9,4900,6300,8100,8800,2015,21.5,8.1,7.949999999999999,235.0,4.1,0.8500000000000001,5600.0,8450.0
2498,"GANGA AT KALA KANKAR, RAEBARELI",UTTAR PRADESH,18.0,25.0,7.3,9.2,7.8,8.1,198,262,3.4,4.4,0.8,0.9,4700,5900,7700,8600,2015,21.5,8.25,7.949999999999999,230.0,3.9000000000000004,0.8500000000000001,5300.0,8150.0
1046,"GANGA AT ALLAHABAD
(RASOOLABAD), U.P.",UTTAR PRADESH,19.6,30.1,7.2,8.9,7.4,8.4,298,520,3.3,4.6,0.0,1.3,13000,22000,26000,35000,2015,24.85,8.05,7.9,409.0,3.9499999999999997,0.65,17500.0,30500.0
2487,"GANGA AT KADAGHAT, ALLAHABAD",UTTAR PRADESH,19.3,30.3,7.2,8.8,7.5,8.4,312,508,3.5,4.5,0.0,1.3,14000,24000,28000,38000,2015,24.8,8.0,7.95,410.0,4.0,0.65,19000.0,33000.0
1049,"GANGA AT ALLAHABAD D/S (SANGAM), U.P.",UTTAR PRADESH,20.0,30.6,7.0,8.7,7.4,8.4,365,499,3.4,4.8,0.0,1.5,17000,26000,32000,39000,2015,25.3,7.85,7.9,432.0,4.1,0.75,21500.0,35500.0
2485,"GANGA U/S, VIHYACHAL, MIRZAPUR",UTTAR PRADESH,19.0,30.0,7.6,8.5,7.5,7.8,352,387,2.1,2.3,0.0,0.5,1100,1700,2000,2800,2015,24.5,8.05,7.65,369.5,2.2,0.25,1400.0,2400.0
2486,"GANGA D/S, MIRZAPUR",UTTAR PRADESH,19.0,28.0,8.1,8.7,7.8,7.9,366,412,2.3,2.5,0.0,0.5,1300,2100,2100,4000,2015,23.5,8.399999999999999,7.85,389.0,2.4,0.25,1700.0,3050.0
1070,"GANGA AT VARANASI U/S (ASSIGHAT), U.P",UTTAR PRADESH,12.0,31.0,7.5,8.7,7.9,8.8,245,776,2.5,8.6,0.0,0.0,1400,3100,2700,5000,2015,21.5,8.1,8.350000000000001,510.5,5.55,0.0,2250.0,3850.0
1071,"GANGA AT VARANASI D/S (MALVIYA
BRIDGE), U.P",UTTAR PRADESH,19.0,26.0,7.0,7.8,8.4,8.8,382,430,4.2,5.3,0.0,0.0,23000,33000,40000,49000,2015,22.5,7.4,8.600000000000001,406.0,4.75,0.0,28000.0,44500.0
1073,"GANGA AT TRIGHAT (GHAZIPUR), U.P",UTTAR PRADESH,19.5,26.5,7.0,8.0,8.4,8.8,380,412,3.5,4.8,0.0,0.0,22000,22000,22000,34000,2015,23.0,7.5,8.600000000000001,396.0,4.15,0.0,22000.0,28000.0
2502,"SHUKRA TAL, MUZAFFARNAGAR, NEAR GANGA RIVER",UTTAR PRADESH,19.0,20.0,7.6,8.7,7.4,7.6,270,356,1.5,2.0,0.0,0.0,70,70,130,170,2015,19.5,8.149999999999999,7.5,313.0,1.75,0.0,70.0,150.0
1074,"GANGA AT BUXAR, BIHAR",BIHAR,22.0,36.0,7.8,10.2,7.8,9.3,262,647,2.3,2.8,0.0,0.0,800,5000,2800,16000,2015,29.0,9.0,8.55,454.5,2.55,0.0,2900.0,9400.0
2551,"GANGA AT BUXAR, RAMREKHAGHAT, BIHAR",BIHAR,21.0,35.0,7.7,9.8,8.0,9.3,276,657,2.5,2.9,0.0,0.0,1400,9000,5000,24000,2015,28.0,8.75,8.65,466.5,2.7,0.0,5200.0,14500.0
1077,"GANGA AT KHURJI, PATNA U/S, BIHAR",BIHAR,16.0,39.0,7.4,9.3,7.9,9.2,242,498,2.0,2.9,0.0,0.0,700,16000,2200,24000,2015,27.5,8.350000000000001,8.55,370.0,2.45,0.0,8350.0,13100.0
2556,"GANGA AT IRAPURI, DEHRI ON SONE,
BIHAR",BIHAR,18.0,39.0,7.0,8.8,7.7,8.7,133,296,1.2,2.3,0.0,0.0,500,1100,900,2200,2015,28.5,7.9,8.2,214.5,1.75,0.0,800.0,1550.0
2564,"GANGA AT THE CONFLUENCE OF SONE RIVER DORIGANJ, CHAPRA, BIHAR",BIHAR,23.0,35.0,7.9,8.8,7.8,8.5,228,338,2.3,2.8,0.0,0.0,800,3000,2400,9000,2015,29.0,8.350000000000001,8.15,283.0,2.55,0.0,1900.0,5700.0
2552,"GANGA DARBHANGA GHAT AT PATNA, BIHAR",BIHAR,16.0,40.0,7.4,8.8,7.6,9.1,256,559,2.6,3.0,0.0,0.0,2800,16000,9000,24000,2015,28.0,8.100000000000001,8.35,407.5,2.8,0.0,9400.0,16500.0
1079,"GANGA AT PATNA D/S (GANGA BRIDGE), BIHAR",BIHAR,16.0,37.0,6.9,9.0,7.9,9.2,259,584,2.0,2.8,0.0,0.0,900,9000,2800,24000,2015,26.5,7.95,8.55,421.5,2.4,0.0,4950.0,13400.0
2555,"GANGA AT PUNPUN, PATNA, BIHAR",BIHAR,17.0,38.0,6.8,8.8,7.2,8.7,362,772,2.2,2.6,0.0,0.0,700,1400,2200,5000,2015,27.5,7.800000000000001,7.949999999999999,567.0,2.4000000000000004,0.0,1050.0,3600.0
2553,"GANGA AT FATUHA, BIHAR",BIHAR,19.0,38.0,7.0,9.2,7.7,9.1,260,514,2.0,2.6,0.0,0.0,800,5000,2200,16000,2015,28.5,8.1,8.4,387.0,2.3,0.0,2900.0,9100.0
1817,"GANGA AT MOKAMA (U/S), BIHAR",BIHAR,17.0,29.0,7.0,8.6,7.7,8.1,230,363,2.0,2.5,0.0,0.0,700,1700,1700,5000,2015,23.0,7.8,7.9,296.5,2.25,0.0,1200.0,3350.0
1815,"GANGA AT MOKAMA (D/S), BIHAR",BIHAR,14.0,28.0,7.5,8.4,7.6,8.0,237,366,2.2,2.8,0.0,0.0,1400,9000,3000,24000,2015,21.0,7.95,7.8,301.5,2.5,0.0,5200.0,13500.0
1818,"GANGA AT MUNGER, BIHAR",BIHAR,16.0,28.0,7.5,8.5,7.6,8.0,237,375,2.1,2.7,0.0,0.0,1100,5000,2400,16000,2015,22.0,8.0,7.8,306.0,2.4000000000000004,0.0,3050.0,9200.0
2554,"GANGA AT SULTANGANJ, BHAGALPUR, BIHAR",BIHAR,18.0,28.0,7.5,8.4,7.6,8.0,185,370,2.0,2.6,0.0,0.0,900,3000,2200,9000,2015,23.0,7.95,7.8,277.5,2.3,0.0,1950.0,5600.0
1819,"GANGA AT BHAGALPUR, BIHAR",BIHAR,16.0,27.0,7.5,8.4,7.5,8.0,184,394,2.1,2.7,0.0,0.0,1100,5000,3000,16000,2015,21.5,7.95,7.75,289.0,2.4000000000000004,0.0,3050.0,9500.0
1816,"GANGA AT KAHALGAON, BIHAR",BIHAR,16.0,28.0,7.6,8.6,7.8,8.1,251,395,2.4,2.8,0.0,0.0,1300,5000,3000,16000,2015,22.0,8.1,7.949999999999999,323.0,2.5999999999999996,0.0,3150.0,9500.0
3113,"GANGA AT D/S BUXAR NEAR GANGA BRIDGE, BIHAR",BIHAR,22.0,39.0,7.8,9.8,8.0,9.3,272,586,2.0,2.7,0.0,0.0,800,5000,2200,16000,2015,30.5,8.8,8.65,429.0,2.35,0.0,2900.0,9100.0
3114,"GANGA NEAR DANAPUR (NEAR PIPA
PUL), BIHAR",BIHAR,16.0,38.0,7.6,9.4,7.5,9.2,246,492,2.0,2.6,0.0,0.0,500,1700,1700,5000,2015,27.0,8.5,8.35,369.0,2.3,0.0,1100.0,3350.0
3115,"GANGA RIVER AT BARH, BIHAR",BIHAR,18.0,30.0,7.8,8.0,7.8,8.1,235,335,2.0,2.6,0.0,0.0,700,1700,1400,9000,2015,24.0,7.9,7.949999999999999,285.0,2.3,0.0,1200.0,5200.0
3116,"GANGA AT U/S MUNGER (NEAR INTAKE WELL ON GANGA), BIHAR",BIHAR,18.0,28.0,7.6,8.5,7.8,8.0,238,378,2.0,2.3,0.0,0.0,500,1300,1300,8000,2015,23.0,8.05,7.9,308.0,2.15,0.0,900.0,4650.0
3117,"GANGA AT U/S SULATANGANJ, BIHAR",BIHAR,18.0,28.0,7.6,8.5,7.7,8.0,185,364,2.0,2.5,0.0,0.0,500,1400,1400,5000,2015,23.0,8.05,7.85,274.5,2.25,0.0,950.0,3200.0
3122,"GANGA AT MALSALAMI, PATNA, BIHAR",BIHAR,16.0,37.0,7.2,9.3,3.2,9.2,268,584,2.0,2.7,0.0,0.0,800,3000,2200,9000,2015,26.5,8.25,6.199999999999999,426.0,2.35,0.0,1900.0,5600.0
3123,"GANGA RIVER AT BARAHIA, BIHAR",BIHAR,16.0,28.0,6.9,8.6,7.7,8.1,235,372,1.8,2.5,0.0,0.0,700,1700,1700,3500,2015,22.0,7.75,7.9,303.5,2.15,0.0,1200.0,2600.0
3118,"GANGA AT U/S BHAGALPUR, BIHAR",BIHAR,16.0,28.0,7.6,8.5,7.9,8.1,193,388,2.0,2.5,0.0,0.0,800,2200,1700,9000,2015,22.0,8.05,8.0,290.5,2.25,0.0,1500.0,5350.0
1080,GANGA AT BAHARAMPORE WEST BENGAL,WEST BENGAL,19.0,32.0,3.8,9.8,7.5,8.3,213,422,0.4,7.2,0.6,2.2,8000,140000,13000,280000,2015,25.5,6.800000000000001,7.9,317.5,3.8000000000000003,1.4000000000000001,74000.0,146500.0
2511,"NABADIP ON GANGA,GHOSHPARA NEAR MONIPURGHAT",WEST BENGAL,19.0,32.0,5.2,9.5,7.6,8.6,153,433,1.3,4.9,0.1,1.7,13000,110000,23000,140000,2015,25.5,7.35,8.1,293.0,3.1,0.9,61500.0,81500.0
2506,"TRIBENI ON GANGA, NEAR BURNING GHAT",WEST BENGAL,20.0,33.0,3.3,9.8,7.8,8.6,167,362,1.4,16.0,0.2,1.9,7000,80000,11000,140000,2015,26.5,6.550000000000001,8.2,264.5,8.7,1.05,43500.0,75500.0
1054,GANGA AT PALTA WEST BENGAL,WEST BENGAL,20.0,34.0,4.1,8.5,7.8,8.5,175,365,1.8,6.6,0.1,2.1,17000,140000,30000,220000,2015,27.0,6.3,8.15,270.0,4.2,1.1,78500.0,125000.0
1472,GANGA AT SERAMPORE WEST BENGAL,WEST BENGAL,20.0,33.0,3.6,8.9,7.6,8.5,199,358,1.2,6.4,0.2,1.0,50000,240000,70000,300000,2015,26.5,6.25,8.05,278.5,3.8000000000000003,0.6,145000.0,185000.0
1053,GANGA AT DAKSHINESHWAR WEST BENGAL,WEST BENGAL,19.0,33.0,4.5,9.7,7.7,8.5,177,367,2.9,8.4,0.0,0.5,50000,400000,110000,650000,2015,26.0,7.1,8.1,272.0,5.65,0.25,225000.0,380000.0
1471,"GANGA AT HOWRAHSHIVPUR, WEST
BENGAL",WEST BENGAL,18.0,33.0,4.2,10.2,7.6,8.4,208,355,1.0,5.6,0.2,1.0,22000,240000,50000,500000,2015,25.5,7.199999999999999,8.0,281.5,3.3,0.6,131000.0,275000.0
1470,"GANGA AT GARDEN REACH, WEST
BENGAL",WEST BENGAL,20.0,34.0,3.0,9.2,7.5,8.2,212,374,1.2,7.1,0.2,0.8,65000,700000,115000,1400000,2015,27.0,6.1,7.85,293.0,4.1499999999999995,0.5,382500.0,757500.0
1052,GANGA AT ULUBERIA WEST BENGAL,WEST BENGAL,19.0,34.0,2.9,8.6,7.4,8.5,225,1018,1.2,5.1,0.2,0.5,4000,240000,13000,500000,2015,26.5,5.75,7.95,621.5,3.15,0.35,122000.0,256500.0
1469,"GANGA AT DIAMOND HARBOUR, WEST BENGAL",WEST BENGAL,21.0,33.0,4.2,8.1,7.8,8.4,235,6250,1.2,11.0,0.0,0.8,4000,70000,8000,170000,2015,27.0,6.15,8.1,3242.5,6.1,0.4,37000.0,89000.0
1491,BHAGIRATHI AT GANGOTRI,UTTARAKHAND,5.0,5.0,9.2,9.2,7.6,7.6,-1,-1,,,0.0,0.0,-1,-1,-1,-1,2016,5.0,9.2,7.6,-1.0,,0.0,-1.0,-1.0
1484,"ALKANANDA B/C MANDAKINI
AT RUDRA PRAYAG",UTTARAKHAND,15.0,19.0,8.4,9.4,7.5,7.9,-1,-1,1.0,1.0,0.0,0.0,-1,-1,-1,-1,2016,17.0,8.9,7.7,-1.0,1.0,0.0,-1.0,-1.0
1485,"MANDAKINI B/C ALKALNADA
AT RUDRAPRAYAG",UTTARAKHAND,16.0,18.0,8.6,9.6,7.4,7.9,-1,-1,1.0,1.0,0.0,0.0,-1,-1,-1,-1,2016,17.0,9.1,7.65,-1.0,1.0,0.0,-1.0,-1.0
1486,"ALKANANDA A/C MANDAKINI
AT RUDRAPRAYAG",UTTARAKHAND,16.0,19.0,8.2,9.0,7.5,8.1,-1,-1,1.0,1.0,0.0,0.0,-1,-1,-1,-1,2016,17.5,8.6,7.8,-1.0,1.0,0.0,-1.0,-1.0
1487,ALKANANDA B/C TO BHAGIRATHI AT DEVPRAYAG,UTTARAKHAND,17.0,19.0,8.6,9.2,7.5,7.8,-1,-1,1.0,1.0,0.0,0.0,-1,-1,-1,-1,2016,18.0,8.899999999999999,7.65,-1.0,1.0,0.0,-1.0,-1.0
1488,BHAGIRATHI B/C WITH ALAKNANDA AT DEVPRAYAG,UTTARAKHAND,17.0,19.0,9.0,9.6,7.6,7.9,-1,-1,1.0,1.0,0.0,0.0,1,-1,-1,-1,2016,18.0,9.3,7.75,-1.0,1.0,0.0,0.0,-1.0
1489,ALKANANDA A/C WITH BHAGIRATHI AT DEVPRAYAG,UTTARAKHAND,17.0,18.0,8.8,9.6,7.5,7.7,-1,-1,1.0,1.0,0.0,0.0,-1,-1,-1,-1,2016,17.5,9.2,7.6,-1.0,1.0,0.0,-1.0,-1.0
1060,GANGA AT RISHIKESH U/S,UTTARAKHAND,16.0,20.0,9.2,10.6,7.2,7.8,-1,-1,1.0,1.0,0.0,0.0,-1,-1,12,40,2016,18.0,9.899999999999999,7.5,-1.0,1.0,0.0,-1.0,26.0
2725,"GANGA  A/C OFSONG NEAR SATYANARAYAN TEMPLE D/S
RAIWALA",UTTARAKHAND,15.0,21.0,7.6,9.6,7.4,7.7,-1,-1,1.0,1.4,0.0,0.0,-1,-1,80,500,2016,18.0,8.6,7.550000000000001,-1.0,1.2,0.0,-1.0,290.0
2727,UPPER GANGA  D/S ROORKEE,UTTARAKHAND,15.0,20.0,8.6,10.6,7.5,7.8,-1,-1,1.0,1.2,0.0,0.0,-1,-1,80,220,2016,17.5,9.6,7.65,-1.0,1.1,0.0,-1.0,150.0
1061,GANGA D/S HARIDWAR,UTTARAKHAND,15.0,25.0,4.0,10.6,6.3,7.8,-1,-1,1.0,6.4,0.0,0.0,-1,-1,90,1600,2016,20.0,7.3,7.05,-1.0,3.7,0.0,-1.0,845.0
1062,"GANGA AT
GARHMUKTESHWAR",UTTAR PRADESH,16.0,26.0,7.1,9.65,7.0,7.6,129,246,1.6,3.5,0.2,0.5,370,710,900,1200,2016,21.0,8.375,7.3,187.5,2.55,0.35,540.0,1050.0
2488,GANGA U/S ANOOPSHAHAR,UTTAR PRADESH,18.0,21.0,7.0,9.4,7.1,7.5,138,254,1.8,3.1,0.0,0.5,210,450,550,700,2016,19.5,8.2,7.3,196.0,2.45,0.25,330.0,625.0
2489,GANGA D/S ANOOPSHAHAR,UTTAR PRADESH,18.0,23.0,7.0,9.4,7.3,7.6,115,252,1.4,3.2,0.0,0.5,140,430,410,650,2016,20.5,8.2,7.449999999999999,183.5,2.3,0.25,285.0,530.0
1145,GANGA AT NARORA (BULANDSAHAR),UTTAR PRADESH,19.0,22.0,6.2,9.0,7.0,7.8,115,254,2.1,3.8,0.0,0.6,200,610,550,9000,2016,20.5,7.6,7.4,184.5,2.95,0.3,405.0,4775.0
2490,"GANGA AT KACHHLA GHAT, ALIGARH",UTTAR PRADESH,20.0,21.0,6.4,7.9,7.0,7.5,114,255,2.0,3.4,0.0,0.6,150,410,450,700,2016,20.5,7.15,7.25,184.5,2.7,0.3,280.0,575.0
1063,"GANGA U/S KANNAUJ
(RAJGHAT)",UTTAR PRADESH,17.0,33.0,7.4,9.7,6.9,8.4,201,397,2.4,4.1,0.2,0.4,1700,2700,2600,5400,2016,25.0,8.55,7.65,299.0,3.25,0.30000000000000004,2200.0,4000.0
1066,GANGA D/S KANNAUJ,UTTAR PRADESH,17.0,33.0,7.5,9.4,7.0,8.3,202,492,2.8,4.7,0.2,0.5,2000,3900,3500,33000,2016,25.0,8.45,7.65,347.0,3.75,0.35,2950.0,18250.0
1146,GANGA AT BITHOOR (KANPUR),UTTAR PRADESH,16.0,33.0,7.0,9.9,6.9,8.4,202,398,2.4,3.6,0.2,0.4,2000,2800,2700,5400,2016,24.5,8.45,7.65,300.0,3.0,0.30000000000000004,2400.0,4050.0
1067,"GANGA U/S KANPUR
(RANIGHAT)",UTTAR PRADESH,16.0,33.0,6.6,9.4,7.0,8.4,208,468,2.6,4.8,0.2,0.5,2200,3400,3200,6300,2016,24.5,8.0,7.7,338.0,3.7,0.35,2800.0,4750.0
1068,"GANGA D/S KANPUR (JAJMAU
PUMPING STATION)",UTTAR PRADESH,16.0,33.0,4.6,8.8,7.1,8.2,227,819,4.1,8.8,0.2,0.4,9100,58000,34000,120000,2016,24.5,6.7,7.6499999999999995,523.0,6.45,0.30000000000000004,33550.0,77000.0
1147,"GANGA AT DALMAU (RAI
BAREILLY)",UTTAR PRADESH,13.0,28.0,6.1,8.5,7.8,8.0,181,244,3.9,4.9,0.8,0.9,4900,6100,7900,8700,2016,20.5,7.3,7.9,212.5,4.4,0.8500000000000001,5500.0,8300.0
2498,"GANGA AT KALA KANKAR,
RAEBARELI",UTTAR PRADESH,17.0,28.0,6.3,8.7,7.8,8.0,179,239,3.8,4.8,0.8,0.9,4700,5900,7700,8500,2016,22.5,7.5,7.9,209.0,4.3,0.8500000000000001,5300.0,8100.0
1046,GANGA AT ALLAHABAD (RASOOLABAD),UTTAR PRADESH,20.3,27.6,6.8,8.6,7.9,8.4,328,385,3.6,4.5,1.0,1.4,21000,26000,32000,58000,2016,23.950000000000003,7.699999999999999,8.15,356.5,4.05,1.2,23500.0,45000.0
2487,"GANGA AT KADAGHAT, ALLAHABAD",UTTAR PRADESH,20.5,28.0,7.0,8.4,7.9,8.4,339,386,3.8,4.7,1.1,1.4,2700,27000,33000,54000,2016,24.25,7.7,8.15,362.5,4.25,1.25,14850.0,43500.0
1049,"GANGA AT ALLAHABAD D/S
(SANGAM),",UTTAR PRADESH,21.0,28.0,7.2,8.4,7.7,8.4,403,488,3.6,4.8,1.1,1.4,21000,33000,34000,63000,2016,24.5,7.800000000000001,8.05,445.5,4.2,1.25,27000.0,48500.0
2485,"GANGA U/S, VINDHYACHAL,
MIRZAPUR",UTTAR PRADESH,19.0,24.0,7.7,8.4,6.5,7.9,346,381,2.1,2.4,0.0,0.4,1000,1300,2100,3200,2016,21.5,8.05,7.2,363.5,2.25,0.2,1150.0,2650.0
2486,GANGA D/S MIRZAPUR,UTTAR PRADESH,19.0,23.0,7.9,8.5,6.6,7.9,366,395,2.3,2.7,0.0,0.5,1100,1700,2400,3400,2016,21.0,8.2,7.25,380.5,2.5,0.25,1400.0,2900.0
1070,"GANGA U/S VARANASI
(ASSIGHAT)",UTTAR PRADESH,21.0,31.0,7.4,9.8,7.4,8.5,320,496,2.8,3.5,0.0,0.0,1300,2300,2200,3600,2016,26.0,8.600000000000001,7.95,408.0,3.15,0.0,1800.0,2900.0
1071,"GANGA D/S VARANASI
(MALVIYA BRIDGE)",UTTAR PRADESH,21.0,31.0,6.4,8.6,7.3,8.6,338,544,4.2,6.8,0.0,0.0,22000,33000,34000,63000,2016,26.0,7.5,7.949999999999999,441.0,5.5,0.0,27500.0,48500.0
1073,"GANGA AT TRIGHAT
(GHAZIPUR)",UTTAR PRADESH,21.0,31.0,6.7,8.8,7.3,8.7,335,542,4.2,5.4,0.0,0.0,13000,31000,23000,46000,2016,26.0,7.75,8.0,438.5,4.800000000000001,0.0,22000.0,34500.0
1074,GANGA AT BUXAR,BIHAR,22.0,33.0,6.0,9.0,7.5,8.2,320,750,2.4,2.9,0.0,0.0,900,2600,5000,5000,2016,27.5,7.5,7.85,535.0,2.65,0.0,1750.0,5000.0
2551,"GANGA AT BUXAR, RAMREKHAGHAT",BIHAR,22.0,32.0,5.5,8.8,7.4,8.3,288,756,2.4,2.8,0.0,0.0,1100,3000,3000,9000,2016,27.0,7.15,7.8500000000000005,522.0,2.5999999999999996,0.0,2050.0,6000.0
1077,"GANGA U/S KHURJI, PATNA",BIHAR,21.0,31.0,7.2,8.6,7.2,8.3,169,549,1.8,2.9,0.0,0.0,800,2600,2200,5000,2016,26.0,7.9,7.75,359.0,2.35,0.0,1700.0,3600.0
2564,"GANGA AT CONFLUENCE OF SONE  DORIGANJ, CHAPRA",BIHAR,19.0,30.0,7.0,9.6,7.7,8.4,204,534,2.0,2.8,0.0,0.0,500,2100,1100,4800,2016,24.5,8.3,8.05,369.0,2.4,0.0,1300.0,2950.0
2552,"GANGA DARBHANGA GHAT AT
PATNA",BIHAR,16.0,30.0,6.5,8.6,7.4,8.3,236,550,2.2,3.0,0.0,0.0,900,9000,3000,24000,2016,23.0,7.55,7.8500000000000005,393.0,2.6,0.0,4950.0,13500.0
1079,"GANGA D/S PATNA  (GANGA
BRIDGE)",BIHAR,17.0,30.0,6.2,8.6,7.4,8.3,220,571,2.3,2.8,0.0,0.0,900,9000,2200,9000,2016,23.5,7.4,7.8500000000000005,395.5,2.55,0.0,4950.0,5600.0
2555,"GANGA AT PUNPUN, PATNA",BIHAR,18.0,30.0,6.5,8.3,7.2,8.3,220,925,2.5,2.8,0.0,0.0,1100,2300,3000,5000,2016,24.0,7.4,7.75,572.5,2.65,0.0,1700.0,4000.0
2553,GANGA AT FATUHA,BIHAR,18.0,32.0,6.8,8.4,7.2,8.2,221,574,2.0,2.8,0.0,0.0,900,2600,3000,5000,2016,25.0,7.6,7.699999999999999,397.5,2.4,0.0,1750.0,4000.0
1817,GANGA U/S MOKAMA,BIHAR,17.0,29.0,7.6,9.8,7.8,8.6,227,473,2.0,2.8,0.0,0.0,800,2200,1700,5000,2016,23.0,8.7,8.2,350.0,2.4,0.0,1500.0,3350.0
1815,GANGA D/S MOKAMA,BIHAR,17.0,29.0,7.5,9.6,7.7,8.0,234,469,2.1,2.7,0.0,0.0,800,2200,1700,5000,2016,23.0,8.55,7.85,351.5,2.4000000000000004,0.0,1500.0,3350.0
1818,GANGA AT MUNGER,BIHAR,16.0,29.0,6.9,9.7,7.6,7.9,254,519,2.2,2.8,0.0,0.0,900,3000,1700,8000,2016,22.5,8.3,7.75,386.5,2.5,0.0,1950.0,4850.0
2554,"GANGA AT SULTANGANJ,
BHAGALPUR",BIHAR,14.5,26.0,7.1,9.6,7.8,8.1,209,455,2.2,2.8,0.0,0.0,900,3000,2200,9000,2016,20.25,8.35,7.949999999999999,332.0,2.5,0.0,1950.0,5600.0
1819,GANGA AT BHAGALPUR,BIHAR,16.0,28.0,6.9,9.4,7.6,8.1,98,573,2.3,2.8,0.0,0.0,800,2600,2200,5000,2016,22.0,8.15,7.85,335.5,2.55,0.0,1700.0,3600.0
1816,GANGA AT KAHALGAON,BIHAR,14.0,28.0,7.2,9.6,7.8,8.1,236,536,2.4,2.8,0.0,0.0,900,2600,3000,5000,2016,21.0,8.4,7.949999999999999,386.0,2.5999999999999996,0.0,1750.0,4000.0
3113,"GANGA AT D/S BUXAR NEAR
GANGA BRIDGE",BIHAR,22.0,32.0,5.2,8.8,7.5,8.1,323,771,2.4,2.9,0.0,0.0,400,2600,900,5000,2016,27.0,7.0,7.8,547.0,2.65,0.0,1500.0,2950.0
3114,"GANGA NEAR DANAPUR (NEAR
PIPA PUL)",BIHAR,21.0,35.0,7.5,8.8,7.1,8.3,191,581,2.0,2.9,0.0,0.0,700,2200,1700,8000,2016,28.0,8.15,7.7,386.0,2.45,0.0,1450.0,4850.0
3115,GANGA  AT BARH,BIHAR,18.0,28.0,7.6,9.8,7.8,8.1,225,521,2.0,2.9,0.0,0.0,800,2700,1300,5000,2016,23.0,8.7,7.949999999999999,373.0,2.45,0.0,1750.0,3150.0
3116,"GANGA AT U/S MUNGER (NEAR
INTAKE WELL ON GANGA)",BIHAR,16.0,30.0,7.1,9.8,7.8,8.1,228,544,2.0,2.8,0.0,0.0,300,2100,1300,5000,2016,23.0,8.45,7.949999999999999,386.0,2.4,0.0,1200.0,3150.0
3117,GANGA AT U/S SULATANGANJ,BIHAR,14.0,29.0,7.1,9.6,7.7,8.1,229,525,2.3,2.9,0.0,0.0,500,3000,1100,9000,2016,21.5,8.35,7.9,377.0,2.5999999999999996,0.0,1750.0,5050.0
3118,GANGA AT U/S BHAGALPUR,BIHAR,14.5,26.0,7.1,9.6,7.8,8.1,209,455,2.2,2.8,0.0,0.0,800,2200,1700,5000,2016,20.25,8.35,7.949999999999999,332.0,2.5,0.0,1500.0,3350.0
3122,"GANGA AT MALSALAMI, PATNA",BIHAR,19.0,34.0,6.5,8.6,7.4,8.3,285,630,2.2,2.8,0.0,0.0,1100,2600,3000,5000,2016,26.5,7.55,7.8500000000000005,457.5,2.5,0.0,1850.0,4000.0
3123,GANGA  AT BARAHIA,BIHAR,14.0,30.0,7.6,9.7,7.8,8.1,225,516,2.0,2.9,0.0,0.0,700,2200,1700,5000,2016,22.0,8.649999999999999,7.949999999999999,370.5,2.45,0.0,1450.0,3350.0
1080,GANGA AT BAHARAMPORE,WEST BENGAL,19.0,31.0,5.0,9.1,7.6,8.3,204,376,1.0,5.3,0.1,1.8,70000,220000,90000,280000,2016,25.0,7.05,7.95,290.0,3.15,0.9500000000000001,145000.0,185000.0
2511,"NABADIP ON GANGA,GHOSHPARA NEAR
MONIPURGHAT",WEST BENGAL,18.5,34.0,4.7,9.4,7.3,8.5,172,378,1.0,3.8,0.2,0.8,70000,130000,90000,170000,2016,26.25,7.050000000000001,7.9,275.0,2.4,0.5,100000.0,130000.0
2506,"TRIBENI ON GANGA, NEAR BURNING GHAT",WEST BENGAL,20.0,35.0,5.1,9.6,7.3,8.5,197,402,1.1,4.9,0.3,1.0,70000,170000,90000,220000,2016,27.5,7.35,7.9,299.5,3.0,0.65,120000.0,155000.0
1054,GANGA AT PALTA,WEST BENGAL,22.0,33.0,4.7,9.4,7.1,8.3,201,388,1.5,5.5,0.3,0.7,90000,220000,110000,280000,2016,27.5,7.050000000000001,7.7,294.5,3.5,0.5,155000.0,195000.0
1472,GANGA AT SERAMPORE,WEST BENGAL,19.0,34.0,4.6,8.9,7.1,8.3,208,406,2.3,6.3,0.3,1.7,70000,220000,110000,280000,2016,26.5,6.75,7.7,307.0,4.3,1.0,145000.0,195000.0
1053,GANGA AT DAKSHINESHWAR,WEST BENGAL,22.0,35.0,3.8,8.2,7.6,8.2,125,392,2.3,6.1,0.2,0.6,23000,240000,50000,500000,2016,28.5,6.0,7.8999999999999995,258.5,4.199999999999999,0.4,131500.0,275000.0
1471,GANGA AT HOWRAHSHIVPUR,WEST BENGAL,21.0,34.0,3.7,8.5,7.6,8.2,208,391,1.7,9.0,0.2,0.5,13000,80000,22000,240000,2016,27.5,6.1,7.8999999999999995,299.5,5.35,0.35,46500.0,131000.0
1470,GANGA AT GARDEN REACH,WEST BENGAL,22.0,36.0,3.1,8.6,7.6,8.3,198,411,1.5,9.7,0.2,0.5,17000,300000,26000,500000,2016,29.0,5.85,7.95,304.5,5.6,0.35,158500.0,263000.0
